#hotel#
1 am looking for a place to to stay that has cheap price range it should be in a type of hotel	okay do you have a specific area you want to stay in ?
1 can you find me an expensive restaurant that serves steakhouse food ?	unfortunately there are no restaurants that suits you do you want to try something else ?
2 yes how about a restaurant serving british food ?	i ve found several british restaurants in the expensive price range does the area of town matter to you ?
3 no it doesn t matter	fitzbillies restaurant serves british food is located in the center of town and is in the expensive price range
4 may i have the phone number please ?	certainly the number is 01223 352500 can i assist you any further ?
5 can i have the address please ?	fitzbillies restaurant is located at 51 trumpington street city centre can i help you with anything else ?
6 no that was it thank you	thanks have a nice day

#restaurant#
1 i need to find some caribbean food in south town	there are no caribbean restaurants in the south of town would you like something else ?
2 how about an italian restaurant ? i will need the phone number and postcode of the restaurant	there is frankie and bennys their post code is c.b 1 7 d.y and their phone number is 01223 412430
3 what part of town is frankie and bennys located ?	frankie and bennys is in the south part of town
4 thank you goodbye	bye

#train#
1 i m looking for a train going to broxbourne please	the train id is tr6549 and it leaves on friday
2 is this all you needed ?	it will be leaving at 5:01 and arriving at 6:01

#restaurant#
1 i would like an expensive restaurant in the south part of town	chiquito restaurant bar is an expensive restaurant on the south part of town would you like the phone number ?
2 is there anything else ?	peking restaurant is a chinese restaurant located in the south part of town and is expensive price range do you need any additional information ?
3 i need the address	peking is at 10 homerton street city centre do you need their phone number ?
4 no this is it thank you so much	you re very welcome

#restaurant#
1 what kind of restaurants are on the east side of town ?	there are british indian italian international and chinese restaurant plus a gastropub
2 i would like an indian restaurant	curry prince is located in the east area and serves indian food
3 what is the address and phone number ?	their address is 451 newmarket road fen ditton and phone 01223 566388
4 thank you goodbye	glad to be of service goodbye

#restaurant#
1 can you please recommend an inexpensive restaurant in the south part of town ?	how about the lucky star a nice chinese place in the south
2 is it cheap and in the south ?	yes the lucky star is both cheap and in the south part of town
3 ok what is the address ?	the address is cambridge leisure park clifton way cherry hinton
4 what is the phone number ?	the phone number for the lucky star is 01223 244277 is there anything i can help you with ?
5 that is all thank you goodbye	enjoy your meal ?

#hotel#
1 i need a hotel in the center of town with a star of 0	i have 2 with 0 stars one is cheap the other is moderately priced do you have a preference ?
2 i would like the moderately priced hotel	how about cityroomz ? they have free internet
3 yes,address and phone number please ?	the address is sleeperz hotel station road cb12tz and the phone number is 01223304050 is there anything else i can help you with ?
4 i would like to book that for 2 nights from friday for 2 people	i m sorry that isn t available would you like me to try the other one el shaddai ?
5 yes as long as it s in the same price range	i was able to book el shaddai for 2 for two nights starting friday your reference number is x7wha1xl is there anything else i can help you with ?
6 no that s fine thank you for your help	the address of hotel el shaddai is 41 warkworth street cb11eg and the phone number is 01223327978
7 have a nice day	have a nice stay at the el shaddai thank you for contacting us and have a great day

#hotel#
1 i am looking for the limehouse hotel	the limehouse guesthouse is located in the north at 78-80 milton road
